
 Lista de Imóveis da Caixa;;Data de geração:;30/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444421182876 ;MT ;CUIABA ;COXIPO DA PONTE ;RUA DEZENOVE, N. 236, L42 Q-M ;199.479,38;313.000,00;36.27;Casa, 94.71 de área total, 94.71 de área privativa, 360.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421182876
 1444418897711 ;MT ;CUIABA ;SAO JOSE ;AVENIDA A, N. SN, LT 03 QD 22 BR 364 ;258.749,61;406.000,00;36.27;Casa, 139.87 de área total, 139.87 de área privativa, 312.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418897711
 1787701423221 ;MT ;CUIABA ;PARQUE OHARA ;AVENIDA FERNANDO CORREA DA COSTA, N. 5635, Apto 02, TR B ;170.967,97;268.263,19;36.27;Apartamento, 89.18 de área total, 41.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701423221
 1787700420610 ;MT ;CUIABA ;PARQUE ATALAIA ; ESTRADA  A, N. SN, CASA 23 QD F RUA 06 ;211.888,42;330.000,00;35.80;Casa, 73.47 de área total, 71.05 de área privativa, 144.32 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700420610
 8787710523096 ;MT ;CUIABA ;CHACARA DOS PINHEIROS ;RUA ALEXANDRE DE BARROS, N. 389, Apto 303, BL 03 ;168.935,25;190.000,00;11.09;Apartamento, 43.91 de área total, 43.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710523096
 8787709179441 ;MT ;CUIABA ;BELA MARINA ;AVENIDA MANOEL JOSE DE ARRUDA, N. 3177, Apto 401, BL16 VG 690 M34 ;162.644,41;177.000,00;8.12;Apartamento, 85.11 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709179441
 1555527412290 ;MT ;CUIABA ;DISTRITO DE CAXIPO ; ESTRADA 6, N. 87, PARQUE HUMAITA III ;2.650.000,00;2.650.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 14500.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555527412290
 8444422910830 ;MT ;CUIABA ;JARDIM PAIAGUAS ; QUADRA 05, N. S/N, Apto 103, BL 06 ;143.000,00;143.000,00;0.00;Apartamento, 63.14 de área total, 46.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422910830
 8555533467988 ;MT ;CUIABA ;PQ RES DAS NAÇÕES ;AVENIDA A, N. 233, Apto 23, TORRE 2 RUA B TRAVESSA 1 ;221.000,00;221.000,00;0.00;Apartamento, 94.87 de área total, 45.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533467988
 8787700267836 ;MT ;CUIABA ;ALTOS DO PARQUE ; RUA E, N. SN, LT 02 QD 8 ;195.000,00;195.000,00;0.00;Casa, 81.69 de área total, 81.69 de área privativa, 240.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700267836
