
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444407970623 ;DF ;CEILANDIA ;CEILANDIA SUL ;QNP 28, N. SN, LT 18 ;159.328,58;250.000,00;36.27;Casa, 0.00 de área total, 45.77 de área privativa, 135.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407970623
 1444415759750 ;DF ;CEILANDIA ;CEILANDIA NORTE ;QNO 12 - AREAS ESPECIAIS C-D-J-K-L-M-O-P, N. SN, Apto 201, CJ V TORRE I ;201.391,32;316.000,00;36.27;Apartamento, 124.41 de área total, 60.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415759750
 1444418466303 ;DF ;CEILANDIA ;CEILANDIA NORTE ;QNO 13, N. SN, CJ N LT15 ;298.475,55;468.333,36;36.27;Casa, 138.00 de área total, 24.01 de área privativa, 144.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418466303
 1555530309445 ;DF ;CEILANDIA ;CEILANDIA NORTE ;QNO 12, N. SN, Apto 702, TORRE E ;300.000,00;300.000,00;0.00;Apartamento, 125.33 de área total, 60.24 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555530309445
 1444407024622 ;DF ;NUCLEO BANDEIRANTE ;NUCLEO BANDEIRANTE ;AV NUCLEO BANDEIRANTES, N. SN, Apto 102B, LOTE 1450 SETOR 3 ;171.437,55;269.000,00;36.27;Apartamento, 66.77 de área total, 50.64 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407024622
 1444411004754 ;DF ;NUCLEO BANDEIRANTE ;SETOR DE MANSOES PARK WAY ;QUADRA 3, N. SN, LOJA33, BLA, TRECHO 03 ;178.588,23;72.000,00;0.00;Loja, 19.78 de área total, 19.78 de área privativa, 0.00 de área do terreno, 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411004754
 8787700697032 ;DF ;RIACHO FUNDO ;RIACHO FUNDO II ;CONJUNTO 09 QN-8F, N. SN, Apto 401, BL 06 LT 01 ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 50.10 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700697032
 8444422218767 ;DF ;SAMAMBAIA ;SAMAMBAIA SUL ;QN 312, N. SN, Apto 706, LT 07, CJ 06 ;121.505,99;224.000,00;45.76;Apartamento, 0.00 de área total, 29.45 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422218767
 1444418802907 ;DF ;SAMAMBAIA ;SAMAMBAIA NORTE ;QR 433, N. SN, LT 13 CJ 02 ;170.959,56;290.000,00;41.05;Casa, 0.00 de área total, 62.63 de área privativa, 112.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418802907
 8787703347040 ;DF ;SAMAMBAIA ;SAMAMBAIA SUL ;QN 509, N. SN, Apto 315, CJ 03, QD QN 509 ;93.629,95;158.000,00;40.75;Apartamento, 39.21 de área total, 32.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703347040
