
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787707597009 ;MA ;PACO DO LUMIAR ;MERCES ; RUA PRINCIPAL, N. SN, Apto 102, BL 20 ;83.263,68;160.579,42;48.15;Apartamento, 0.00 de área total, 46.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707597009
 8787704630986 ;MA ;PACO DO LUMIAR ;CENTRO ; RUA INTERNA C, N. SN, LT 49, QD 05 ;85.607,47;165.099,56;48.15;Casa, 0.00 de área total, 44.89 de área privativa, 124.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704630986
 8444407608100 ;MA ;PACO DO LUMIAR ;SARAMANTA ;ROD SAO LUIS - SAO JOSE DE RIBAMAR-MA, N. SN, Apto 106, QD 30 LT 43 ;37.906,97;72.000,00;47.36;Apartamento, 0.00 de área total, 37.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407608100
 8444407730070 ;MA ;PACO DO LUMIAR ;RODOVIA SAO LUIS ; R DO MURICI, N. 43, Apto 06, LT 43 QD 30 ;41.329,13;78.500,00;47.36;Apartamento, 0.00 de área total, 40.66 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407730070
 8787701946699 ;MA ;PACO DO LUMIAR ;IGUAIBA ; RUA INTERANA A, N. 0, QD  02, LT 04, TIPO A ;81.145,17;154.000,00;47.31;Casa, 0.00 de área total, 44.89 de área privativa, 124.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701946699
 8555535427827 ;MA ;PACO DO LUMIAR ;MERCÊS ; RUA 25, N. S/N, LT 07 QD 62 RES CIDADE VERDE ;66.606,89;125.000,00;46.72;Casa, 0.00 de área total, 53.90 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535427827
 8787706994675 ;MA ;PACO DO LUMIAR ;IGUAIBA ; RUA INTERNA E, N. SN, LT 01, QD 08 ;83.399,20;154.000,00;45.85;Casa, 0.00 de área total, 44.89 de área privativa, 124.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706994675
 8787700659238 ;MA ;PACO DO LUMIAR ;CENTRO ; RUA 28, N. 06, QD 67 ;82.199,00;144.000,00;42.92;Casa, 53.90 de área total, 53.90 de área privativa, 160.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700659238
 8787704955737 ;MA ;PACO DO LUMIAR ;CENTRO ;AVENIDA PRINCIPAL, N. SN, Apto 01, BL 07 ;79.915,69;140.000,00;42.92;Apartamento, 46.64 de área total, 46.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704955737
 8787702943740 ;MA ;PACO DO LUMIAR ;IGUAIBA ; RUA INTERNA B, N. SN, LT 22 QD 05 ;59.999,74;105.000,00;42.86;Casa, 66.24 de área total, 45.97 de área privativa, 124.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702943740
 8787704083250 ;MA ;PACO DO LUMIAR ;MERCÊS ; VIA INTERNA, N. 0, Apto 01, BL 33 - TIPO A ;98.800,33;171.000,00;42.23;Apartamento, 87.90 de área total, 46.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704083250
 8555534689631 ;MA ;PACO DO LUMIAR ;MERCÊS ; RUA DEZENOVE, N. SN, QUADRA 55, LOTE 01 ;77.043,32;133.000,00;42.08;Casa, 0.00 de área total, 53.90 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534689631
 8787701939790 ;MA ;PACO DO LUMIAR ;IGUAIBA ; RUA INTERNA A, N. SN, LT 01 QD 02 ;75.595,14;130.500,00;42.08;Casa, 44.89 de área total, 44.89 de área privativa, 124.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701939790
 8787705792513 ;MA ;PACO DO LUMIAR ;MERCÊS ; VIA INTERNA, N. SN, Apto 101, BL62 ;77.043,32;133.000,00;42.08;Apartamento, 61.97 de área total, 46.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705792513
